Nom du client,Delivery_Method,Unique_Site_Identifier,Code IPACT,No de site,Nomdesite,Adresse,Suffixe,Rue,Ville,Postal code,Prov,In Territory,Access Type,Speed,NPANXX,Tier,Delivery Method,RFP Lot,SupplierName From Real Time,Package,Management Level,IPACT - MR COGS,IPACT - NR COGS,COGS(long),MRC inv. Oct '19,OLD MRC - Don't use,SC1,SC2-GL,SC2-PB,SC3-GL,SC3-PB,SC4,SC5-GL,SC5-PB,SC6-GL,SC6-PB,CMO GM,CMO+50% GM,CMO+50%,MRC for cost,MRC for 15% margin,Off-net Cat
Loto-Québec,Off-Net (ReSale),0000000000047274-0002,4727,4-0002,06436-STMAB-CE1,1244,Rue,Principale,St-Gilles,G0S2P0,QC,Non,DSL VPN,64 Kbps,418888,4,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047377-0003,4737,7-0003,14255-STMAB-CE1,152,RUE,PRINCIPALE,ST-GERVAIS-DE-BELLECHASSE,G0R3C0,QC,Non,DSL VPN,64 Kbps,418887,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047387-0002,4738,7-0002,14243-STMAB-CE1,131,Rue,Principale,St-Gervais,G0R3C0,QC,Non,DSL VPN,64 Kbps,418887,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000046956-0002,4695,6-0002,07834-STMAB-CE1,625,AV,6,ST-GEORGES-OUEST,G5Y8H9,QC,Non,DSL VPN,64 Kbps,418228,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000046961-0002,4696,1-0002,06894-STMAB-CE1,2105,AV,6,ST-GEORGES-OUEST,G5Y5X7,QC,Non,DSL VPN,64 Kbps,418227,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000046794-0002,4679,4-0002,08988-STMAB-CE1,500,RUE,139,ST-GEORGES-EST,G5Y5X6,QC,Non,DSL VPN,64 Kbps,418228,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003039600-0002,3039,600-0002,15848-STMAB-CE1,911,rue,150,St-Georges-de-Beauce,G5Y0J1,QC,Non,DSL VPN,64 Kbps,418228,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003054404-0002,3054,404-0002,16312-STMAB-CE1,1995,BD,DIONNE,ST-GEORGES DE BEAUCE,G5Y3X3,QC,Non,DSL VPN,64 Kbps,418228,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003054547-0002,3054,547-0002,16423-STMAB-CE1,14655,,LACROIX,ST-GEORGES,G5Y7G8,QC,Non,DSL VPN,64 Kbps,418221,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003039873-0002,3039,873-0002,16034-DAIGUIL2-CE1,78,RUE,Ashini,Betsiamites,G0H1B0,QC,Non,DSL VPN,64 Kbps,418567,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003039783-0002,3039,783-0002,15970-STMAB-CE1,1116,Bd,Vachon Nord,Ste-Marie-de-Beauce,G6E1N7,QC,Non,DSL VPN,64 Kbps,418387,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,,,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047107-0003,4710,7-0003,13505-STMAB-CE1,1000,Bd,Vachon Nord,STe-Marie-de-Beauce,G6E1M2,QC,Non,DSL VPN,64 Kbps,418386,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047081-0002,4708,1-0002,09004-STMAB-CE1,360,Rte,Cameron,Ste-Marie-de-Beauce,G6E3K9,QC,Non,DSL VPN,64 Kbps,418387,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047106-0003,4710,6-0003,09003-STMAB-CE1,136,Rue,Notre-Dame Sud,Ste-Marie-de-Beauce,G6E4A4,QC,Non,DSL VPN,64 Kbps,418387,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003039155-0002,3039,155-0002,07564A-STMAB-CE1,1116,Bd,Vachon Nord,Ste-Marie-de-Beauce,G6E1N7,QC,Non,DSL VPN,64 Kbps,418387,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047103-0002,4710,3-0002,07396-STMAB-CE1,1116,Bd,Vachon Nord,Ste-Marie-de-Beauce,G6E1N7,QC,Non,DSL VPN,64 Kbps,418387,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047104-0002,4710,4-0002,07033-STMAB-CE1,1111,Bd,Vachon Nord,Ste-Marie-de-Beauce,G6E1M9,QC,Non,DSL VPN,64 Kbps,418387,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047101-0002,4710,1-0002,05083-STMAB-CE1,1444,Rue,Notre-Dame Nord,Ste-Marie-de-Beauce,G6E2M3,QC,Non,DSL VPN,64 Kbps,418387,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047155-0003,4715,5-0003,03929-STMAB-CE1,155,RTE,ST-ELZEAR,STE-MARIE-DE-BEAUCE,G0S0E3,QC,Non,DSL VPN,64 Kbps,418387,3,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047172-0003,4717,2-0003,05980-STMAB-CE1,669,RUE,DES ÉRABLES,ST-ELZÉAR-DE-BEAUCE,G0S2J0,QC,Non,DSL VPN,64 Kbps,418387,3,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044232-0002,4423,2-0002,14480-RMKI1-CE1,2,RUE,DE L'ÉGLISE,STE-IRENE,J0J2P0,QC,Non,DSL VPN,64 Kbps,418629,4,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047356-0002,4735,6-0002,06329-STMAB-CE1,106,Boulevard,Bégin,Ste-Claire,G0R2V0,QC,Non,DSL VPN,64 Kbps,418883,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047355-0002,4735,5-0002,04060-STMAB-CE1,90,Boulevard,Bégin,Ste-Claire,G0R2V0,QC,Non,DSL VPN,64 Kbps,418883,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047383-0002,4738,3-0002,00044-STMAB-CE1,165,BD,Bégin,Ste-Claire,G0R2V0,QC,Non,DSL VPN,64 Kbps,418883,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047336-0002,4733,6-0002,06221-STMAB-CE1,680,Route,Bégin,Ste-Anselme,G0R2N0,QC,Non,DSL VPN,64 Kbps,418885,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044083-0002,4408,3-0002,10916-RMKI1-CE1,10,BD,STE-ANNE O,STE-ANNE-DES-MONTS,G4V1P3,QC,Non,DSL VPN,64 Kbps,418763,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044071-0002,4407,1-0002,08260-RMKI1-CE1,53,BD,PERRON O,STE-ANNE-DES-MONTS,G4V3B7,QC,Non,DSL VPN,64 Kbps,418763,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044075-0002,4407,5-0002,08258-RMKI1-CE1,88,RUE,CARIGNAN,STE-ANNE-DES-MONTS,G4V2M4,QC,Non,DSL VPN,64 Kbps,418763,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044055-0002,4405,5-0002,05616-RMKI1-CE1,20,BD,STE-ANNE O,STE-ANNE-DES-MONTS,G4V1P6,QC,Non,DSL VPN,64 Kbps,418763,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044054-0002,4405,4-0002,04850-RMKI1-CE1,208,BD,STE-ANNE O,STE-ANNE-DES-MONTS,G4V1S2,QC,Non,DSL VPN,64 Kbps,418763,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044081-0002,4408,1-0002,04097-RMKI1-CE1,5,BD,STE-ANNE O,STE-ANNE-DES-MONTS,G4V1P4,QC,Non,DSL VPN,64 Kbps,418763,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043661-0002,4366,1-0002,14481-RMKI1-CE1,686,Bl,La Cèdrière,Ste-Angele-de-Mérici,G0J2H0,QC,Non,DSL VPN,64 Kbps,418775,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003039539-0002,3039,539-0002,15797-STMAB-CE1,1048,,VACHON BD N,STE MARIE DE BEAUCE,G6E1M5,QC,Non,DSL VPN,64 Kbps,418387,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043595-0002,4359,5-0002,09451-RMKI1-CE1,37,RUE,ST ELZEARD,STE LUCE,G0K1P0,QC,Non,DSL VPN,64 Kbps,418739,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043594-0003,4359,4-0003,09450-RMKI1-CE1,56,RUE,DES ERABLES,STE LUCE,G0K1P0,QC,Non,DSL VPN,64 Kbps,418739,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047373-0002,4737,3-0002,07815-STMAB-CE1,98,BOUL,MÉTIVIER,ST-DAMIEN-DE-BUCKLAND,GOR2Y0,QC,Non,DSL VPN,64 Kbps,418789,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000045201-0002,4520,1-0002,01018-RMKI1-CE1,185,AV,Grandpré,Bonaventure,G0C1E0,QC,Non,DSL VPN,64 Kbps,418534,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000045171-0002,4517,1-0002,10261-RMKI1-CE1,102,AVE,DE PORT-ROYAL,BONAVENTURE,G0C1E0,QC,Non,DSL VPN,64 Kbps,418534,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000045173-0002,4517,3-0002,13467-RMKI1-CE1,127,RTE,132,BONAVENTURE,G0C1E0,QC,Non,DSL VPN,64 Kbps,418534,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000001861517-0003,1861,517-0003,14883-RMKI1-CE1,168,AVENUE,DE GRAND-PRÉ,BONAVENTURE,G0C1E0,QC,Non,DSL VPN,64 Kbps,418534,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043685-0002,4368,5-0002,08243-RMKI1-CE1,370,Rte,Principale,St-Damase,G0J2J0,QC,Non,DSL VPN,64 Kbps,418776,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003054769-0001,3054,769-0001,16570-STMAB-CE1,1,CH,LESSARD,ST-CYRILLE-DE-L'ISLET,G0R2W0,QC,Non,DSL VPN,64 Kbps,418247,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047386-0002,4738,6-0002,01484-STMAB-CE1,2721,AV,ROYALE,ST-CHARLES-DE-BELLECHASSE,G0R2T0,QC,Non,DSL VPN,64 Kbps,418887,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),00000000000462743-0002,4627,43-0002,03252A-STMAB-CE1,275,Blvd.,du Centenaire,St-Basile-de-Portneuf,G0A3G0,QC,Non,DSL VPN,64 Kbps,418329,4,Off-Net (ReSale),Lot2,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003054504-0002,3054,504-0002,16380-STMAB-CE1,500,,DUBUC,ST-BASILE,G0A3G0,QC,Non,DSL VPN,64 Kbps,418329,4,Off-Net (ReSale),Lot2,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003039429-0002,3039,429-0002,15725-STMAB-CE1,803,CH,DE LA STATION,ST-BASILE,G0A3G0,QC,Non,DSL VPN,64 Kbps,418329,4,Off-Net (ReSale),Lot2,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000046315-0003,4631,5-0003,12829-STMAB-CE1,230,Bd,Du Centenaire,St-Basile,G0A3G0,QC,Non,DSL VPN,64 Kbps,418329,4,Off-Net (ReSale),Lot2,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000046273-0003,4627,3-0003,07594-STMAB-CE1,33,Rue,Ste-Anne,St-Basile,G0A3G0,QC,Non,DSL VPN,64 Kbps,418329,4,Off-Net (ReSale),Lot2,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003039796-0003,3039,796-0003,15624A-STMAB-CE1,278,Rte,138,St-Augustin-de-Desmaures,G3A2C5,QC,Non,DSL VPN,64 Kbps,418878,3,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,,,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000001861837-0002,1861,837-0002,15125-STMAB-CE1,211,rte,138,St-Augustin-de-Desmaures,G3A0G2,QC,Non,DSL VPN,64 Kbps,418878,3,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000001861445-0002,1861,445-0002,14819-STMAB-CE1,130,Rue,Racette,St-Augustin-de-Desmaures,G3A1W1,QC,Non,DSL VPN,64 Kbps,418878,3,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,,,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,On-Net,0000000000046421-0002,4642,1-0002,14165-STMAB-CE1,278,Rte,138,St-Augustin-de-Desmaures,G3A2C5,QC,Non,DSL VPN,64 Kbps,418870,3,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,,,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000046423-0002,4642,3-0002,05342-STMAB-CE1,130,Rue,Racette,St-Augustin-de-Desmaures,G3A1W1,QC,Non,DSL VPN,64 Kbps,418878,3,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047211-0002,4721,1-0002,07796-STMAB-CE1,45,RUE,PRINCIPALE,ST-AUBERT,G0R2R0,QC,Non,DSL VPN,64 Kbps,418598,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047644-0002,4764,4-0002,05549-STMAB-CE1,429,Rte,204,St-Aubert,G0R2R0,QC,Non,DSL VPN,64 Kbps,418598,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000046492-0002,4649,2-0002,12151-STMAB-CE1,470,Rte,273,St-Apollinaire,G0S2E0,QC,Non,DSL VPN,64 Kbps,418881,4,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,225,75,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043221-0003,4322,1-0003,12244-RMKI1-CE1,10,Rue,Principale,St-Anaclet-De-Lessard,G0K1H0,QC,Non,DSL VPN,64 Kbps,418723,1,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043222-0002,4322,2-0002,05124-RMKI1-CE1,200,Rue,Principale Ouest,St-Anaclet,G0K1H0,QC,Non,DSL VPN,64 Kbps,418724,1,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),00000000000459845-0002,4598,45-0002,03617A-STMAB-CE1,231,,PRINCIPALE,ST-ALBAN,G0A3B0,QC,Non,DSL VPN,64 Kbps,418268,4,Off-Net (ReSale),Lot2,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047266-0002,4726,6-0002,03270-STMAB-CE1,1145,RUE,CENTENAIRE,ST-AGAPIT,G0S1Z0,QC,Non,DSL VPN,64 Kbps,418888,4,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047272-0003,4727,2-0003,01733-STMAB-CE1,1136,Rue,Principale,St-Agapit,G0S1Z0,QC,Non,DSL VPN,64 Kbps,418888,4,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003039559-0002,3039,559-0002,15814-RMKI1-CE1,240,,PRINCIPALE,ST-ADELME,G0J2B0,QC,Non,DSL VPN,64 Kbps,418556,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000046805-0003,4680,5-0003,04188-STMAB-CE1,8980,Boul,Lacroix,St. George de Beauce,G5Y5E2,QC,Non,DSL VPN,64 Kbps,418228,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000046091-0002,4609,1-0002,13752-STMAB-CE1,260,rue,St Cyrille,St Raymond,G3L5B6,QC,Non,DSL VPN,64 Kbps,418337,4,Off-Net (ReSale),Lot2,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003039409-0002,3039,409-0002,15709-STMAB-CE1,2020,,25 AVENUE,ST PROSPER,G0M1Y0,QC,Non,DSL VPN,64 Kbps,418594,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003039492-0002,3039,492-0002,15094A-STMAB-CE1,760,,BONA-DUSSAULT BD,ST MARC DES CARRIERES,G0A4B0,QC,Non,DSL VPN,64 Kbps,418268,4,Off-Net (ReSale),Lot2,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047312-0002,4731,2-0002,13753-STMAB-CE1,1234,rue,du Pont,St Lambert de Lauzon,G0S2W0,QC,Non,DSL VPN,64 Kbps,418889,4,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003054652-0001,3054,652-0001,07167A-STMAB-CE1,980,,DU PALAIS,ST JOSEPH DE BEAUCE,G0S2V0,QC,Non,DSL VPN,64 Kbps,418397,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
